Year	Grid	Season	Tag	Mass	Status
Y2016	TC	August	H9132	29	None
Y2016	TC	September	H9132	29	None
Y2016	TC	October	H9132	28	None
Y2016	TC	November	H9132	17	None
Y2016	TC	September	H9136	29	None
Y2016	TC	November	H9136	22	None
Y2008	HC	August	H914	20	None
Y2008	HC	August	H915	20	None
Y2008	HC	August	H916	23	None
Y2008	HC	September	H916	26	None
Y2008	HC	October	H916	24	None
Y2008	HC	October	H916	25	None
Y2016	TC	August	H9161	21	None
Y2016	TC	July	H9163	19	None
Y2016	TC	August	H9163	20	None
Y2016	TC	September	H9163	22	None
Y2016	TC	October	H9163	20	None
Y2016	TC	November	H9163	22	None
Y2016	TC	July	H9166	16	None
Y2016	TC	August	H9166	19	None
Y2016	TC	September	H9166	18	None
Y2016	TC	August	H9168	17	None
Y2008	HC	August	H917	18	None
Y2008	HC	September	H917	22	None
Y2008	HC	October	H917	22	None
Y2008	HC	October	H917	22	None
Y2016	TC	October	H9170	21	None
Y2016	TC	July	H9173	18	None
Y2016	TC	August	H9173	20	None
Y2016	TC	August	H9180	21	None
Y2016	TC	August	H9185	17	None
Y2016	TC	August	H9187	18	None
Y2016	TC	September	H9187	18	None
Y2008	HC	August	H919	19	None
Y2008	HC	September	H919	21	None
Y2008	HC	October	H919	23	None
Y2016	TC	September	H9194	22	None
Y2016	TC	July	H9196	21	None
Y2016	TC	August	H9196	20	None
Y2016	TC	August	H9196	24	None
Y2016	TC	September	H9196	24	None
Y2016	TC	October	H9196	26	None
Y2016	TC	November	H9196	23	None
Y2016	TC	August	H9198	19	None
Y2016	TC	August	H9199	18	None
Y2016	TC	August	H9199	18	None
Y2016	TC	September	H9199	24	None
Y2008	HC	October	H920	20	None
Y2016	TC	July	H9201	29	None
Y2016	TC	July	H9201	22	None
Y2016	TC	July	H9202	22	None
Y2016	TC	August	H9202	20	None
Y2016	TC	August	H9202	23	None
Y2016	TC	September	H9202	24	None
Y2016	TC	October	H9202	24	None
Y2016	TC	November	H9202	22	None
Y2016	TC	July	H9204	23	None
Y2016	TC	August	H9204	23	None
Y2016	TC	September	H9204	26	None
Y2016	TC	October	H9204	24	None
Y2016	TC	November	H9204	23	None
Y2016	TC	July	H9207	19	None
Y2016	TC	August	H9207	22	None
Y2016	TC	August	H9207	23	None
Y2008	HC	September	H921	20	None
Y2016	TC	July	H9210	20	None
Y2016	TC	August	H9210	23	None
Y2016	TC	October	H9210	21	None
Y2016	TC	November	H9210	20	None
Y2016	TC	August	H9215	22	None
Y2016	TC	October	H9222	23	None
Y2016	TC	November	H9222	20	None
Y2016	TC	October	H9223	23	None
Y2016	TC	November	H9223	21	None
Y2016	TC	July	H9229	16	None
Y2016	TC	October	H9229	23	None
Y2016	TC	November	H9229	20	None
Y2008	HC	October	H923	22	None
Y2008	HC	October	H923	25	None
Y2016	TC	July	H9230	20	None
Y2016	TC	August	H9230	22	None
Y2016	TC	October	H9230	23	None
Y2016	TC	November	H9230	20	None
Y2016	TC	July	H9235	18	None
Y2016	TC	August	H9235	19	None
Y2016	TC	August	H9235	20	None
Y2016	TC	September	H9235	23	None
Y2016	TC	October	H9235	22	None
Y2016	TC	November	H9235	21	None
Y2016	TC	August	H9237	19	None
Y2016	TC	August	H9237	19	None
Y2016	TC	August	H9241	18	None
Y2016	TC	August	H9242	20	None
Y2016	TC	September	H9245	18	None
Y2016	TC	November	H9245	17	None
Y2016	TC	September	H9249	20	None
Y2008	HC	September	H925	20	None
Y2008	HC	October	H925	20	None
Y2008	HC	October	H925	23	None
Y2016	TC	August	H9250	18	None
Y2016	TC	August	H9250	21	None
Y2016	TC	October	H9251	23	None
Y2016	TC	October	H9252	29	None
Y2016	TC	October	H9253	22	None
Y2016	TC	November	H9253	23	None
Y2016	TC	July	H9257	19	None
Y2016	TC	August	H9257	23	None
Y2016	TC	August	H9257	23	None
Y2016	TC	September	H9257	22	None
Y2016	TC	July	H9258	18	None
Y2008	HC	August	H926	19	None
Y2008	HC	September	H926	24	None
Y2016	TC	July	H9260	18	None
Y2016	TC	July	H9260	18	None
Y2016	TC	August	H9260	19	None
Y2016	TC	August	H9260	23	None
Y2016	TC	July	H9264	21	None
Y2016	TC	August	H9264	22	None
Y2016	TC	August	H9264	23	None
Y2016	TC	September	H9264	21	None
Y2016	TC	October	H9264	23	None
Y2016	TC	August	H9265	29	None
Y2016	TC	July	H9266	28	None
Y2016	TC	July	H9269	23	None
Y2016	TC	August	H9269	24	None
Y2016	TC	September	H9269	25	None
Y2016	TC	October	H9269	25	None
Y2016	TC	November	H9269	20	None
Y2016	TC	July	H9272	22	None
Y2016	TC	August	H9272	22	None
Y2016	TC	September	H9272	23	None
Y2016	TC	October	H9272	24	None
Y2016	TC	November	H9272	22	None
Y2016	TC	July	H9273	18	None
Y2016	TC	July	H9275	26	None
Y2016	TC	July	H9275	25	None
Y2016	TC	August	H9275	26	None
Y2016	TC	August	H9275	27	None
Y2016	TC	August	H9279	18	None
Y2008	HC	July	H928	29	None
Y2008	HC	August	H928	28	None
Y2008	HC	August	H928	29	None
Y2016	TC	July	H9280	16	None
Y2016	TC	July	H9282	17	None
Y2016	TC	September	H9296	25	None
Y2016	TC	August	H9303	21	None
Y2016	TC	August	H9308	19	None
Y2016	TC	September	H9308	21	None
Y2016	TC	August	H9311	20	None
Y2016	TC	September	H9311	24	None
Y2016	TC	August	H9312	17	None
Y2016	TC	September	H9312	18	None
Y2016	TC	October	H9312	21	None
Y2016	TC	July	H9313	18	None
Y2016	TC	August	H9313	22	None
Y2016	TC	September	H9313	25	None
Y2016	TC	October	H9313	22	None
Y2016	TC	November	H9313	22	None
Y2016	TC	August	H9322	27	None
Y2016	TC	August	H9327	23	None
Y2016	TC	August	H9329	15	None
Y2016	TC	August	H9336	22	None
Y2016	TC	August	H9338	29	None
Y2016	TC	August	H9338	32	None
Y2016	TC	September	H9338	31	None
Y2016	TC	October	H9338	27	None
Y2016	TC	November	H9338	28	None
Y2008	HC	May	H934	22	None
Y2008	HC	May	H934	25	None
Y2008	HC	June	H934	25	None
Y2008	HC	July	H934	26	None
Y2016	TC	August	H9340	21	None
Y2016	TC	August	H9345	21	None
Y2016	TC	August	H9345	23	None
Y2016	TC	October	H9345	20	None
Y2016	TC	November	H9345	23	None
Y2016	TC	September	H9346	15	None
Y2008	HC	May	H935	21	None
Y2008	HC	May	H935	19	None
Y2008	HC	June	H935	23	None
Y2008	HC	July	H935	25	None
Y2016	TC	August	H9351	18	None
Y2016	TC	July	H9352	18	None
Y2016	TC	July	H9355	22	None
Y2016	TC	August	H9357	20	None
Y2016	TC	August	H9357	23	None
Y2016	TC	August	H9368	18	None
Y2016	TC	August	H9369	18	None
Y2016	TC	August	H9370	15	None
Y2016	TC	September	H9370	17	None
Y2016	TC	October	H9375	25	None
Y2016	TC	August	H9378	20	None
Y2016	TC	August	H9378	22	None
Y2016	TC	September	H9378	22	None
Y2016	TC	September	H9389	21	None
Y2016	TC	August	H9409	31	None
Y2016	TC	September	H9409	34	None
Y2008	HC	July	H941	16	None
Y2008	HC	August	H941	19	None
Y2008	HC	August	H941	20	None
Y2016	TC	August	H9418	17	None
Y2016	TC	November	H9421	20	None
Y2016	TC	September	H9424	23	None
Y2008	HC	August	H943	21	None
Y2016	TC	November	H9432	22	None
Y2016	HE	October	H9439	22	None
Y2016	TC	September	H9439	23	None
Y2008	HC	July	H944	20	None
Y2008	HC	August	H944	21	None
Y2016	TC	November	H9440	21	None
Y2016	TC	August	H9452	17	None
Y2016	TC	August	H9453	18	None
Y2016	TC	August	H9455	17	None
Y2016	TC	August	H9457	18	None
Y2016	TC	September	H9457	21	None
Y2008	HC	October	H972	20	None
Y2008	HC	June	H978	24	None
Y2008	HC	July	H978	24	None
Y2008	HC	August	H978	25	None
Y2008	HC	August	H978	26	None
Y2008	HC	September	H978	30	None
Y2008	HC	October	H978	29	None
Y2008	HC	October	H978	27	None
Y2008	HC	June	H986	17	None
Y2008	HC	July	H986	19	None
Y2008	HC	August	H993	22	None
Y2008	HC	August	H993	22	None
Y2008	HC	August	H994	23	None
Y2008	HC	August	H994	24	None
Y2008	HC	August	H995	21	None
Y2008	HC	August	H996	17	None
Y2008	HC	August	H996	21	None
Y2008	HC	September	H996	24	None
Y2008	HC	October	H996	26	None
Y2008	HC	August	H997	20	None
Y1997	TE	July	P9680	19	None
Y1997	HE	July	P9792	19	None
Y1997	HE	July	P9793	16	None
Y1997	HE	July	P9796	19	None
Y1997	GE	July	P9848	15	None
Y1997	GE	July	P9850	19	None
Y1997	GE	July	P9851	20	None
Y1997	GE	July	P9854	15	None
Y1997	GE	June	P9888	24	None
Y1997	GE	June	P9901	25	None
Y1997	TE	June	P9932	20	None
Y1997	TE	June	P9934	17	None
Y1997	HE	June	P9961	26	None
Y1997	GE	June	P9985	13	None
Y2002	HC	September	R241	21	None
Y2003	HC	July	R241	27	None
Y2003	HC	August	R241	26	None
Y2003	HC	August	R241	25	None
Y2003	HC	September	R241	24	None
Y2003	HC	October	R241	25	None
Y2001	TE	August	R480	22	None
Y2001	TE	October	R480	18	None
Y2002	TE	May	R480	23	None
Y2002	TE	June	R480	25	None
Y2002	TE	July	R480	24	None
Y2002	TE	August	R480	24	None
Y2002	TE	August	R480	30	None
Y2002	TE	September	R480	31	None
Y2002	TE	October	R480	27	None
Y2002	TE	October	R480	25	None
Y2016	TE	September	R8415	22	None
Y2007	TC	September	S797	17	None
Y2001	TE	August	T381	22	None
Y2001	TE	October	T381	22	None
Y2002	TE	May	T381	27	None
Y2002	TE	June	T381	24	None
Y2002	TE	July	T381	24	None
Y2002	TE	August	T381	25	None
Y2002	TE	August	T381	26	None
Y2002	TE	September	T381	29	None
Y2001	TE	October	T381	23	None
Y2003	TC	July	T613	20	None
Y2003	TC	August	T613	21	None
Y2003	TC	September	T613	22	None
Y2003	TC	September	T613	25	None
Y2003	TC	October	T613	25	None
Y2004	TC	June	T613	26	None
Y2004	TC	June	T613	23	None
Y2004	TC	July	T613	24	None
Y2003	TC	August	T613	22	None
Y1999	TC	July	W086	16	None
Y1999	TC	August	W086	19	None
Y1999	TE	August	W187	17	None
Y1999	TE	September	W187	20	None
Y1999	TE	July	X083	18	None
Y1999	TE	July	X083	19	None
Y1999	TE	August	X083	21	None
Y1999	TE	September	X083	19	None
Y1999	TE	September	X083	22	None
Y1999	TE	September	X193	17	None
Y1999	TE	October	X193	18	None
Y1999	TE	September	X193	19	None
Y1999	TE	October	X193	18	None
Y1999	TE	November	X193	19	None
Y2012	HC	April	Y1304	25	None
Y2012	HC	May	Y1304	25	None
Y2012	HC	June	Y1304	29	None
Y2012	HC	June	Y1304	26	None
Y2012	HC	July	Y1304	26	None
Y2012	HC	August	Y1304	26	None
Y2012	HC	August	Y1304	28	None
Y2006	GE	July	Y302	23	None
Y2006	GE	July	Y302	24	None
Y2006	GE	July	Y303	18	None
Y2006	GE	July	Y303	17	None
Y2006	GE	August	Y303	20	None
Y2006	GE	September	Y303	23	None
Y2006	GE	September	Y303	24	None
Y2006	GE	July	Y307	22	None
Y2006	GE	July	Y312	20	None
Y2006	GE	July	Y312	22	None
Y2006	GE	August	Y312	24	None
Y2006	GE	September	Y312	23	None
Y2006	GE	July	Y314	19	None
Y2006	GE	July	Y316	17	None
Y2006	GE	September	Y321	24	None
Y2006	GE	September	Y325	22	None
Y2006	GE	September	Y325	23	None
Y2006	GE	July	Y326	28	None
Y2006	GE	August	Y326	26	None
Y2006	GE	August	Y330	18	None
Y2006	GE	September	Y330	20	None
Y2006	GE	October	Y330	21	None
Y2007	GE	May	Y330	26	None
Y2007	GE	June	Y330	24	None
Y2007	GE	July	Y330	24	None
Y2007	GE	August	Y330	26	None
Y2007	GE	August	Y330	21	None
Y2007	GE	September	Y330	27	None
Y2007	GE	October	Y330	26	None
Y2006	GE	July	Y331	21	None
Y2006	GE	September	Y331	21	None
Y2006	GE	August	Y331	25	None
Y2007	GE	May	Y331	27	None
Y2006	GE	July	Y333	19	None
Y2006	GE	August	Y333	19	None
Y2006	GE	July	Y335	19	None
Y2006	GE	August	Y335	19	None
Y2006	GE	August	Y339	23	None
Y2006	GE	September	Y339	29	None
Y2006	GE	September	Y339	29	None
Y2006	GE	October	Y339	30	None
Y2006	GE	July	Y343	19	None
Y2006	GE	August	Y343	20	None
Y2006	GE	July	Y346	16	None
Y2006	GE	August	Y346	18	None
Y2006	GE	September	Y346	22	None
Y2006	GE	August	Y349	16	None
Y1995	HC	September	C1529	22	Tail2
Y1995	HC	October	C1529	21	Tail2
Y1996	HC	May	C1597	24	Tail2
Y1996	HE	May	C1597	24	Tail2
Y1996	HC	June	C1597	25	Tail2
Y1996	HC	July	C1597	28.5	Tail2
Y1995	TC	June	C1606	22	Tail2
Y1995	TC	June	C1607	24	Tail2
Y1995	TC	August	C1607	23	Tail2
Y1995	TC	October	C1607	25	Tail2
Y1995	TC	December	C1607	24	Tail2
Y1995	TC	August	C1744	20	Limb6
Y1995	GC	August	C1832	23	Eye8
Y1995	GC	October	C1978	20	Tail2
Y1995	GC	November	C2014	19	Tail2
Y1996	GE	March	C2014	21	Tail2
Y1996	GE	June	C2014	27	Tail2
Y1996	GE	August	C2014	24	Tail2
Y1996	GE	September	C2014	28	Tail2
Y1996	GE	October	C2014	25	Tail2
Y1996	GC	October	C2147	22	Tail1
Y1991	HC	December	C224	18	Tail2
Y1995	TC	November	C2368	20	Tail2
Y1996	TC	March	C2368	23	Tail2
Y1995	TC	October	C2974	27	Tail2
Y1995	TC	November	C2974	25	Tail2
Y1996	TC	March	C2974	25	Tail2
Y1996	TC	April	C2974	28	Tail2
Y1996	TC	April	C2974	26	Tail2
Y1996	TC	May	C2974	25	Tail2
Y1996	TC	July	C2974	27	Tail2
Y1997	HC	June	C3214	19	Eye8
Y1997	HC	September	C3214	25	Eye8
Y1998	HC	July	C3278	23	Tail2
Y1998	HC	August	C3278	26	Tail2
Y1997	HC	October	C3389	21	Tail2
Y1998	GC	September	C3752	23	Tail2
Y1998	GC	October	C3752	22	Tail2
Y1999	GC	June	C3752	22	Tail2
Y1999	GC	June	C3752	25	Tail2
Y1998	GC	September	C3860	23	Eye7
Y1998	GC	September	C3860	23	Eye7
Y1999	GC	June	C4382	19	Tail1
Y1999	GC	June	C4382	20	Tail1
Y1999	GC	July	C4382	20	Tail1
Y1999	GC	August	C4382	21	Tail1
Y1999	GC	September	C4382	22	Tail1
Y1999	GC	October	C4382	19	Tail1
Y1999	HC	August	C4529	23	Eye7
Y1999	HC	August	C4529	25	Eye7
Y1999	TC	November	C4661	23	Tail2
Y1999	TC	August	C4743	15	Tail2
Y1999	TC	September	C4743	17	Tail2
Y1999	TC	October	C4743	20	Tail2
Y1999	TC	October	C4743	20	Tail2
Y2002	GC	August	C5223	21	Tail1
Y2002	GC	September	C5223	25	Tail1
Y2002	GC	October	C5223	24	Tail1
Y2001	HC	September	C5736	20	Tail2
Y2001	HC	August	C5780	21	Tail3
Y2001	HC	October	C5780	23	Tail3
Y2002	TC	October	C5820	18	Limb4
Y2002	TC	October	C5820	20	Limb4
Y2002	TC	October	C5820	19	Limb4
Y2002	TC	November	C5820	21	Limb4
Y2002	TC	August	C5984	23	Tail3
Y1999	TC	October	C6004	25	Tail2
Y2000	TC	October	C6032	20	Eye8
Y2000	TC	November	C6032	22	Eye8
Y2000	TC	October	C6079	20	Tail2
Y2002	TC	July	C6379	18	Limb4
Y2002	GC	July	C6414	25	Eye8
Y2001	GC	June	C6438	20	Tail1
Y2001	GC	November	C6480/C5425	23	Eye8
Y2003	GC	May	C6510	25	Tail2
Y2003	GC	June	C6547	20	Eye8
Y2003	GC	July	C6547	20	Eye8
Y2003	GC	August	C6657	15	Tail2
Y2003	GC	August	C6657	18	Tail2
Y2004	GC	August	C6676	22	Tail2
Y2003	TC	November	C6714	24	Tail2
Y2003	TC	July	C6779	17	Eye7
Y2003	TC	July	C6779	19	Eye7
Y2003	TC	August	C6785	22	Eye7
Y2003	TC	September	C6785	22	Eye7
Y2003	TC	September	C6785	24	Eye7
Y2003	TC	November	C6785	22	Eye7
Y2003	TC	September	C6897	20	Tail2
Y2003	TC	October	C6897	20	Tail2
Y2003	TC	November	C6897	20	Tail2
Y2004	TC	August	C6951	26	Eye7
Y2004	TC	September	C6951	24	Eye7
Y2004	TC	September	C6951	26	Eye7
Y2000	HC	October	C7064	22	Eye8
Y2000	HC	November	C7064	21	Eye8
Y2000	HC	November	C7064	25	Eye8
Y2001	HC	April	C7064	26	Eye8
Y2003	HC	September	C7261	27	Limb6
Y2004	HC	October	C7300	22	Tail2
Y2002	HC	April	C7338	25	Tail3
Y2002	HC	May	C7338	22	Tail3
Y2002	HC	May	C7338	25	Tail3
Y2002	HC	May	C7338	23	Tail3
Y2002	HC	May	C7338	27	Tail3
Y2002	HC	June	C7338	25	Tail3
Y2002	HC	July	C7338	21	Tail3
Y2002	HC	July	C7338	22	Tail3
Y2002	HC	August	C7338	23	Tail3
Y2002	HC	June	C7384	25	Tail3
Y2003	TC	June	C7760	28	Tail3
Y2003	TC	July	C7760	27	Tail3
Y2003	TC	July	C7798	24	Limb5
Y2003	TC	August	C7798	26	Limb5
Y2003	TC	September	C7798	28	Limb5
Y2003	TC	October	C7798	25	Limb5
Y2003	HC	August	C7823	30	Limb6
Y2002	HC	July	C7831	12	Tail2
Y2002	HC	September	C7831	20	Tail2
Y2002	HC	October	C7936	17	Tail3
Y2002	HC	November	C7936	22	Tail3
Y2006	HC	July	C8188	22	Tail2
Y2006	HC	August	C8188	23	Tail2
Y2006	HC	September	C8286	26	Tail3
Y2007	HC	July	C8350	23	Eye8
Y2006	HC	October	C8366	25	Tail3
Y2006	HC	October	C8366	25	Tail3
Y2006	GC	September	C8538	21	Tail3
Y2006	GC	September	C8538	21	Tail3
Y2007	GC	July	C8538	26	Tail3
Y2007	GC	September	C8538	27	Tail3
Y2006	GC	August	C8540	21	Tail3
Y2006	GC	September	C8540	24	Tail3
Y2006	GC	September	C8540	23	Tail3
Y2007	GC	July	C8540	27	Tail3
Y2007	GC	August	C8540	25	Tail3
Y2007	GC	August	C8540	31	Tail3
Y2007	GC	October	C8649	23	Tail3
Y2006	GC	September	C8665	25	Tail3
Y2004	HC	July	C8728	20	Eye8
Y2004	HC	October	C8728	20	Eye8
Y2007	HC	June	C8793	26	Tail2
Y2005	HC	August	C8822	25	Tail3
Y2005	HC	September	C8822	27	Tail3
Y2005	HC	September	C8822	25	Tail3
Y2005	HC	October	C8822	28	Tail3
Y2005	HC	October	C8822	26	Tail3
Y2005	HC	October	C8822	30	Tail3
Y2004	GC	May	C8914	22	Tail2
Y2004	GC	June	C8914	23	Tail2
Y2004	GC	September	C8972	20	Tail2
Y2004	GC	August	C8980	19	Eye8
Y2004	GC	August	C9034	14	Eye8
Y2004	GC	August	C9053	25	Tail1
Y2004	GC	September	C9053	28	Tail1
Y2004	GC	October	C9053	25	Tail1
Y2004	GC	October	C9053	24	Tail1
Y2005	GC	September	C9113	20	Eye7
Y2005	GC	September	C9113	22	Eye7
Y2005	GC	October	C9113	26	Eye7
Y2005	GC	October	C9113	23	Eye7
Y2005	GC	October	C9113	26	Eye7
Y2006	GC	May	C9209	20	Tail2
Y2006	GC	April	C9214	26	Tail3
Y2006	GC	May	C9214	26	Tail3
Y2006	GC	May	C9214	24	Tail3
Y2006	GC	June	C9214	28	Tail3
Y2006	GC	July	C9214	29	Tail3
Y2006	GC	July	C9214	28	Tail3
Y2006	GC	August	C9214	29	Tail3
Y2006	GC	September	C9214	27	Tail3
Y2006	GC	September	C9214	27	Tail3
Y2006	GC	October	C9214	26	Tail3
Y2006	GC	November	C9214	27	Tail3
Y2007	GC	May	C9214	30	Tail3
Y2007	GC	June	C9214	29	Tail3
Y2004	GC	July	C9336	20	Tail3
Y2004	GC	August	C9336	18	Tail3
Y2004	GC	August	C9336	19	Tail3
Y2004	GC	September	C9336	20	Tail3
Y2004	GC	June	C9362	24	Tail2
Y2004	GC	July	C9362	22	Tail2
Y2004	GC	August	C9362 	23	Tail2
Y2004	GC	September	C9384	23	Tail2
Y2004	GC	October	C9384	23	Tail2
Y2004	GC	August	C9401	18	Tail2
Y2004	GC	June	C9414	21	Tail2
Y2004	GC	July	C9414	20	Tail2
Y2004	GC	August	C9414	22	Tail2
Y2004	GC	August	C9414	22	Tail2
Y2004	GC	September	C9414	22	Tail2
Y2004	GC	October	C9414	21	Tail2
Y2004	GC	August	C9481	21	Tail2
Y2004	GC	August	C9481	25	Tail2
Y2004	GC	October	C9481	23	Tail2
Y2004	GC	October	C9481	24	Tail2
Y2004	TC	September	C9507	22	Tail2
Y2006	TC	September	C9683	21	Tail3
Y2006	TC	September	C9683	20	Tail3
Y1999	HE	September	D1295	24	Tail2
Y1999	HE	October	D1295	25	Tail2
Y1998	GE	August	D2477	23	Limb5
Y1998	GE	September	D2477	24	Limb5
Y1998	GE	September	D2477	25	Limb5
Y1998	GE	September	D2492	21	Tail3
Y1998	GE	September	D2492	22	Tail3
Y1998	TE	September	D2515	16	Tail2
Y1998	TE	October	D2515	18	Tail2
Y1998	TE	August	D2561	21	Limb4
Y1999	TE	July	D2577	22	Tail2
Y1999	TE	July	D2577	22	Tail2
Y1999	TE	August	D2577	23	Tail2
Y1995	GE	May	D420	26	Tail3
Y1995	GE	June	D485	16	Limb4
Y1999	HE	August	D5109	22	Tail2
Y1999	GE	June	D5236	22	Tail2
Y1999	GE	June	D5236	20	Tail2
Y2002	TE	June	D5707	26	Eye8
Y2002	TE	October	D5757	23	Tail3
Y2003	TE	July	D5907	27	Limb4
Y2003	TE	July	D5907	26	Limb4
Y2003	TE	August	D5907	27	Limb4
Y2002	TE	June	D5938	22	Eye8
Y2002	TE	July	D5938	22	Eye8
Y2002	TE	August	D5938	24	Eye8
Y2002	TE	August	D5938	23	Eye8
Y2002	TE	September	D5938	23	Eye8
Y2002	TE	October	D5938	21	Eye8
Y2002	TE	October	D5938	23	Eye8
Y2002	TE	November	D5938	22	Eye8
Y2003	TE	June	D5952	23	Limb6
Y2002	HE	September	D6299	22	Tail2
Y2002	HE	May	D6424	28	Tail2
Y2002	HE	June	D6424	28	Tail2
Y2002	HE	July	D6424	27	Tail2
Y2002	HE	July	D6424	26	Tail2
Y2002	HE	August	D6424	27	Tail2
Y2002	HE	September	D6424	25	Tail2
Y2002	HE	September	D6424	27	Tail2
Y2002	HE	October	D6424	24	Tail2
Y2002	HE	November	D6424	24	Tail2
Y2001	HE	June	D6467	24	Tail2
Y2001	HE	July	D6467	24	Tail2
Y2001	HE	July	D6499	16	Tail2
Y2001	HE	August	D6499	24	Tail2
Y2002	GE	September	D6611	22	Tail2
Y2002	GE	October	D6611	23	Tail2
Y2001	GE	September	D6712/D6742	22	Tail3
Y2001	GE	October	D6712/D6742	21	Tail3
Y2001	GE	October	D6712/D6742	24	Tail3
Y2001	GE	November	D6712/D6742	24	Tail3
Y2001	TE	August	D6929	14	Tail2
Y2002	TE	August	D6994	28	Tail2
Y2002	TE	September	D6994	28	Tail2
Y2002	TE	October	D6994	28	Tail2
Y2002	TE	November	D6994	27	Tail2
Y1999	GE	November	D7056	23	Tail2
Y2002	GE	August	D7184	20	Tail3
Y2002	GE	August	D7184	20	Tail3
Y2002	GE	September	D7206	22	Limb6
Y2002	GE	October	D7206	24	Limb6
Y2003	GE	August	D7380	20	Tail2
Y2003	GE	August	D7380	23	Tail2
Y2003	HE	October	D7406	28	Tail3
Y2003	HE	August	D7407	22	Tail2
Y2003	HE	September	D7407	22	Tail2
Y2003	HE	October	D7407	21	Tail2
Y2003	HE	July	D7456	19	Tail3
Y2003	HE	July	D7456	20	Tail3
Y2003	HE	August	D7456	21	Tail3
Y2003	HE	September	D7456	20	Tail3
Y2003	HE	October	D7456	23	Tail3
Y2002	TE	July	D7751	25	Eye8
Y2002	TE	August	D7751	25	Eye8
Y2002	TE	August	D7751	25	Eye8
Y2002	TE	September	D7751	28	Eye8
Y2002	TE	September	D7751	31	Eye8
Y2002	TE	October	D7751	29	Eye8
Y2002	TE	October	D7751	28	Eye8
Y2002	TE	November	D7751	28	Eye8
Y2002	GE	August	D7810	18	Tail2
Y2003	HE	September	D8053	26	Tail2
Y2003	HE	October	D8053	25	Tail2
Y2003	HE	October	D8053	27	Tail2
Y2004	HE	October	D8246	22	Tail2
Y2007	HE	July	D8499	29	Eye7
Y2007	HE	July	D8499	31	Eye7
Y2007	HE	August	D8499	31	Eye7
Y2007	HE	September	D8499	31	Eye7
Y2007	HE	October	D8499	28	Eye7
Y2007	HE	October	D8499	31	Eye7
Y2003	TE	September	D8702	19	Tail2
Y2003	TE	October	D8702	22	Tail2
Y2003	TE	November	D8702	22	Tail2
Y2004	TE	June	D8794	25	Tail3
Y2004	TE	June	D8794	23	Tail3
Y2004	TE	July	D8794	26	Tail3
Y2004	TE	August	D8794	26	Tail3
Y2004	TE	September	D8794	25	Tail3
Y2004	TE	September	D8794	25	Tail3
Y2004	TE	October	D8794	26	Tail3
Y2004	TE	October	D8794	25	Tail3
Y2004	TE	August	D8896	21	Tail2
Y2004	TE	September	D8896	21	Tail2
Y2004	TE	September	D8896	21	Tail2
